"itemid","name","image","description","price","stock","module","info1","info2","info3","info4","input_needed","can_use_item","delete_after_use","catid","status","itemlimit"
"1616","20 Misiones","migrated/Logros____Logros_de_Misiones____20_Misiones.png","Completa 20 misiones contra criaturas no es fácil, es por eso que te damos este hermoso premio y además de 1 punto adicional de stats. (Reemplaza al anterior)","0","0","0","0","0","0","0","0","0","0","71","0","0"
"1617","25 Misiones","migrated/Logros____Logros_de_Misiones____25_Misiones.png","Completa 25 misiones contra criaturas no es fácil, es por eso que te damos este hermoso premio y además de 1 punto adicional de stats. (Reemplaza al anterior)","0","0","0","0","0","0","0","0","0","0","71","0","0"
"1618","Categoría Superada","migrated/Logros____Logros_de_Misiones____Categoria_Superada.png","En misiones hay 4 categorías a superar (Bosque, Costa, General y Criaturas Oscuras), si vences a todas las criaturas de la categoría te damos este logro por cada categoría. (Son Acumulables)","0","0","0","0","0","0","0","0","0","0","71","0","0"
"1619","Maté a un Dragón","migrated/Logros____Logros_de_Misiones____Mate_a_un_Dragon.png","Te animaste a enfrentar un dragón y lograste derrotarlo, aquí tu hermoso premio","0","0","0","0","0","0","0","0","0","0","71","0","0"
"1620","Domador de Dragones","migrated/Logros____Logros_de_Misiones____Domador_de_Dragones.png","No hay dragón que pueda enfrentarte porque los mataste a todos.","0","0","0","0","0","0","0","0","0","0","71","0","0"
"1621","Maté a una Criatura Legendaria","migrated/Logros____Logros_de_Misiones____Mate_a_una_Criatura_Legendaria.png","Decían que las Criaturas Legendarias eran indestructibles pero tú mostraste lo contrario. Un bonito logro por derrotar a una.","0","0","0","0","0","0","0","0","0","0","71","0","0"
"1622","Héroe Legendario","migrated/Logros____Logros_de_Misiones____Heroe_Legendario.png","No fue suficiente derrotar 2 criaturas legendarias.. ¡Tu aniquilaste a 3! Presume este logro que pocos son dignos de poseer.","0","0","0","0","0","0","0","0","0","0","71","0","0"
"1623","Semidiós de las Criaturas","migrated/Logros____Logros_de_Misiones____Semidios_de_las_Criaturas.png","Por haber derrotado a todas las criaturas legendarias (5 diferentes) que se cruzaron en tu camino te ganaste este único logro junto a +1 stat.","0","0","0","0","0","0","0","0","0","0","71","0","0"
"1624","5 Expediciones","migrated/Logros____Logros_de_Expediciones____5_Expediciones.png","Completa 5 expediciones contra criaturas y te damos este hermoso premio y además de 1 punto adicional de stats.","0","0","0","0","0","0","0","0","0","0","72","0","0"
"1625","10 Expediciones","migrated/Logros____Logros_de_Expediciones____10_Expediciones.png","Completa 10 expediciones contra criaturas y te damos este hermoso premio y además de 1 punto adicional de stats. (Reemplaza al anterior)","0","0","0","0","0","0","0","0","0","0","72","0","0"
"1626","15 Expediciones","migrated/Logros____Logros_de_Expediciones____15_Expediciones.png","Completa 15 expediciones contra criaturas y te damos este hermoso premio y además de 1 punto adicional de stats. (Reemplaza al anterior)","0","0","0","0","0","0","0","0","0","0","72","0","0"
"1627","20 Expediciones","migrated/Logros____Logros_de_Expediciones____20_Expediciones.png","Completa 20 expediciones contra criaturas y te damos este hermoso premio y además de 1 punto adicional de stats. (Reemplaza al anterior)","0","0","0","0","0","0","0","0","0","0","72","0","0"
"1628","25 Expediciones","migrated/Logros____Logros_de_Expediciones____25_Expediciones.png","Completa 25 expediciones contra criaturas y te damos este hermoso premio y además de 1 punto adicional de stats. (Reemplaza al anterior)","0","0","0","0","0","0","0","0","0","0","72","0","0"
"1629","5 Pociones","migrated/Logros____Logros_de_Pociones____5_Pociones.png","Si es que has ganado 5 pociones en el Club eres merecedor de este maravilloso premio y +1 punto adicional en el club de pociones.","0","0","0","0","0","0","0","0","0","0","73","0","0"
"1630","10 Pociones","migrated/Logros____Logros_de_Pociones____10_Pociones.png","Si es que has ganado 10 pociones en el Club eres merecedor de este maravilloso premio y +2 puntos adicionales en el club de pociones. (Reemplaza el item anterior y no es acumulable con el puntaje anterior)","0","0","0","0","0","0","0","0","0","0","73","0","0"
"1631","15 Pociones","migrated/Logros____Logros_de_Pociones____15_Pociones.png","Si es que has ganado 15 pociones en el Club eres merecedor de este maravilloso premio y +3 puntos adicionales en el club de pociones. (Reemplaza el item anterior y no es acumulable con el puntaje anterior)","0","0","0","0","0","0","0","0","0","0","73","0","0"
"1632","20 Pociones","migrated/Logros____Logros_de_Pociones____20_Pociones.png","Si es que has ganado 20 pociones en el Club eres merecedor de este maravilloso premio y +4 puntos adicionales en el club de pociones. (Reemplaza el ítem anterior y no es acumulable con el puntaje anterior)","0","0","0","0","0","0","0","0","0","0","73","0","0"
"1633","25 Pociones","migrated/Logros____Logros_de_Pociones____25_Pociones.png","Si es que has ganado 25 pociones en el Club eres merecedor de este maravilloso premio y +5 puntos adicionales en el club de pociones. (Reemplaza el ítem anterior y no es acumulable con el puntaje anterior)","0","0","0","0","0","0","0","0","0","0","73","0","0"
"1634","5 Nimbus","migrated/Logros____Logros_de_Nimbus____5_Nimbus.png","Si es que has ganado 5 dinámicas en el Club eres merecedor de este maravilloso premio y +1 punto adicional por post de rol en los partidos oficiales.","0","0","0","0","0","0","0","0","0","0","74","0","0"
"1635","10 Nimbus","migrated/Logros____Logros_de_Nimbus____10_Nimbus.png","Si es que has ganado 10 dinámicas en el Club eres merecedor de este maravilloso premio y +2 puntos adicionales por post de rol en los partidos oficiales (Reemplaza el item anterior y no es acumulable con el puntaje anterior).","0","0","0","0","0","0","0","0","0","0","74","0","0"
"1636","15 Nimbus","migrated/Logros____Logros_de_Nimbus____15_Nimbus.png","Si es que has ganado 15 dinámicas en el Club eres merecedor de este maravilloso premio y +3 puntos adicionales por post de rol en los partidos oficiales (Reemplaza el item anterior y no es acumulable con el puntaje anterior).","0","0","0","0","0","0","0","0","0","0","74","0","0"
"1637","20 Nimbus","migrated/Logros____Logros_de_Nimbus____20_Nimbus.png","Si es que has ganado 20 dinámicas en el Club eres merecedor de este maravilloso premio y +4 puntos adicionales por post de rol en los partidos oficiales (Reemplaza el item anterior y no es acumulable con el puntaje anterior).","0","0","0","0","0","0","0","0","0","0","74","0","0"
"1638","25 Nimbus","migrated/Logros____Logros_de_Nimbus____25_Nimbus.png","Si es que has ganado 25 dinámicass en el Club eres merecedor de este maravilloso premio y +5 puntos adicionales por post de rol en los partidos oficiales (Reemplaza el item anterior y no es acumulable con el puntaje anterior).","0","0","0","0","0","0","0","0","0","0","74","0","0"
"1639","5 Situaciones","migrated/Logros____Logros_de_Situaciones____5_Situaciones.png","Si es que has ganado 5 Situaciones eres merecedor de este maravilloso premio y +1 punto adicional para tus próximas situaciones.","0","0","0","0","0","0","0","0","0","0","75","0","0"
"1640","10 Situaciones","migrated/Logros____Logros_de_Situaciones____10_Situaciones.png","Si es que has ganado 10 Situaciones eres merecedor de este maravilloso premio y +2 puntos adicionales para tus próximas situaciones. (Reemplaza el ítem anterior y no es acumulable con el puntaje anterior)","0","0","0","0","0","0","0","0","0","0","75","0","0"
"1641","15 Situaciones","migrated/Logros____Logros_de_Situaciones____15_Situaciones.png","Si es que has ganado 15 Situaciones eres merecedor de este maravilloso premio y +3 puntos adicionales para tus próximas situaciones. (Reemplaza el ítem anterior y no es acumulable con el puntaje anterior)","0","0","0","0","0","0","0","0","0","0","75","0","0"
"1642","20 Situaciones","migrated/Logros____Logros_de_Situaciones____20_Situaciones.png","Si es que has ganado 25 Situaciones eres merecedor de este maravilloso premio y +4 puntos adicionales para tus próximas situaciones. (Reemplaza el ítem anterior y no es acumulable con el puntaje anterior)","0","0","0","0","0","0","0","0","0","0","75","0","0"
"1643","25 Situaciones","migrated/Logros____Logros_de_Situaciones____25_Situaciones.png","Si es que has ganado 25 Situaciones eres merecedor de este maravilloso premio y +5 puntos adicionales para tus próximas situaciones. (Reemplaza el ítem anterior y no es acumulable con el puntaje anterior)","0","0","0","0","0","0","0","0","0","0","75","0","0"
"1644","5 Cámaras de Creación","migrated/Logros____Logros_de_Camara_de_Creacion_Magica____5_Camaras_de_Creacion.png","Si es que has ganado 5 Cámaras de creación mágica eres merecedor de este maravilloso premio y además de 1 punto adicional de stats.","0","0","0","0","0","0","0","0","0","0","76","0","0"
"1645","10 Cámaras de Creación","migrated/Logros____Logros_de_Camara_de_Creacion_Magica____10_Camaras_de_Creacion.png","Si es que has ganado 10 Cámaras de creación mágica eres merecedor de este maravilloso premio y además de 1 punto adicional de stats. (Reemplaza al anterior)","0","0","0","0","0","0","0","0","0","0","76","0","0"
"1646","15 Cámaras de Creación","migrated/Logros____Logros_de_Camara_de_Creacion_Magica____15_Camaras_de_Creacion.png","Si es que has ganado 15 Cámaras de creación mágica eres merecedor de este maravilloso premio y además de 1 punto adicional de stats. (Reemplaza al anterior)","0","0","0","0","0","0","0","0","0","0","76","0","0"
"1647","20 Cámaras de Creación","migrated/Logros____Logros_de_Camara_de_Creacion_Magica____20_Camaras_de_Creacion.png","Si es que has ganado 20 Cámaras de creación mágica eres merecedor de este maravilloso premio y además de 1 punto adicional de stats. (Reemplaza al anterior)","0","0","0","0","0","0","0","0","0","0","76","0","0"
"1648","25 Cámaras de Creación","migrated/Logros____Logros_de_Camara_de_Creacion_Magica____25_Camaras_de_Creacion.png","Si es que has ganado 25 Cámaras de creación mágica eres merecedor de este maravilloso premio y además de 1 punto adicional de stats. (Reemplaza al anterior)","0","0","0","0","0","0","0","0","0","0","76","0","0"
"1649","5 Rituales","migrated/Logros____Logros_de_Rituales____5_Rituales.png","Si es que has tenido 5 rituales exitosos eres merecedor de este maravilloso premio. Tienes acceso a los rituales del siguiente nivel (Solo si se cumple la edad) y además de 1 punto adicional de stats.","0","0","0","0","0","0","0","0","0","0","77","0","0"
"1650","10 Rituales","migrated/Logros____Logros_de_Rituales____10_Rituales.png","Si es que has tenido los 10 rituales exitosos de nivel 1 y nivel 2 eres merecedor de este maravilloso premio. Tienes acceso a los rituales del siguiente nivel (Solo si se cumple la edad) y además de 1 punto adicional de stats.","0","0","0","0","0","0","0","0","0","0","77","0","0"
"1651","15 Rituales","migrated/Logros____Logros_de_Rituales____15_Rituales.png","Si es que has tenido los 15 rituales exitosos de nivel 1, nivel 2 y nivel 3 eres merecedor de este maravilloso premio. Tienes acceso a los rituales del siguiente nivel (Solo si se cumple la edad) y además de 1 punto adicional de stats.","0","0","0","0","0","0","0","0","0","0","77","0","0"
"1652","17 Rituales","migrated/Logros____Logros_de_Rituales____17_Rituales.png","Si es que has tenido los 17 rituales exitosos de los cuatro niveles eres merecedor de este maravilloso premio además de 2 puntos adicionales de stats.","0","0","0","0","0","0","0","0","0","0","77","0","0"
"1653","Sanador Corazón de Bronce","migrated/Logros____Logros_de_San_Mungo____Sanador_Corazon_de_Bronce.png","Si has conseguido realizar como sanador 5 temas de Sanación Exitosa eres merecedor de este maravilloso premio.","0","0","0","0","0","0","0","0","0","0","78","0","0"
"1654","Sanador Corazón de Plata","migrated/Logros____Logros_de_San_Mungo____Sanador_Corazon_de_Plata.png","Si has conseguido realizar como sanador 10 temas de Sanación Exitosa eres merecedor de este maravilloso premio.","0","0","0","0","0","0","0","0","0","0","78","0","0"
"1655","Sanador Corazón de Oro","migrated/Logros____Logros_de_San_Mungo____Sanador_Corazon_de_Oro.png","Si has conseguido realizar como sanador 15 temas de Sanación Exitosa eres merecedor de este maravilloso premio.","0","0","0","0","0","0","0","0","0","0","78","0","0"
"1656","Dealer Principiante","migrated/Logros____Logros_de_Costello____Dealer_Principiante.png","Si has conseguido realizar como socio 5 temas de Servicios Completos eres merecedor de este significativo premio.","0","0","0","0","0","0","0","0","0","0","79","0","0"
"1657","Dealer Experimentado","migrated/Logros____Logros_de_Costello____Dealer_Experimentado.png","Si has conseguido realizar como socio 10 temas de Servicios Completos eres merecedor de este significativo premio.","0","0","0","0","0","0","0","0","0","0","79","0","0"
"1658","Traficante","migrated/Logros____Logros_de_Costello____Traficante.png","Si has conseguido realizar como socio 15 temas de Servicios Completos eres merecedor de este significativo premio.","0","0","0","0","0","0","0","0","0","0","79","0","0"
"1659","Coleccionista de cromos principiante","migrated/Logros____Logros_de_Coleccion_de_Cromos____Coleccionista_de_cromos_principiante.jpg","Si es que has recolectado 25 cromos de magos famoso eres merecedor de este maravilloso premio.","0","0","0","0","0","0","0","0","0","0","80","0","0"
"1660","Coleccionista de cromos aficionado","migrated/Logros____Logros_de_Coleccion_de_Cromos____Coleccionista_de_cromos_aficionado.jpg","Si es que has recolectado 50 cromos de magos famoso eres merecedor de este maravilloso premio. (Reemplaza al anterior)","0","0","0","0","0","0","0","0","0","0","80","0","0"
"1661","Coleccionista de cromos experto","migrated/Logros____Logros_de_Coleccion_de_Cromos____Coleccionista_de_cromos_experto.jpg","Si es que has recolectado 75 cromos de magos famoso eres merecedor de este maravilloso premio. (Reemplaza al anterior)","0","0","0","0","0","0","0","0","0","0","80","0","0"
"1662","Coleccionista de cromos leyenda","migrated/Logros____Logros_de_Coleccion_de_Cromos____Coleccionista_de_cromos_leyenda.jpg","Si es que has recolectado 101 cromos de magos famoso eres merecedor de este maravilloso premio y el privilegio de que tu personaje sea añadido a la colección de cromos disponibles para conseguir. (Reemplaza al anterior)","0","0","0","0","0","0","0","0","0","0","80","0","0"
"1663","Posteador de Bronce","migrated/Logros____Logros_de_Top_Posteadores____Posteador_de_Bronce.png","Cuando llegas a los 1000 posts en el foro recibes este hermoso trofeo.","0","0","0","0","0","0","0","0","0","0","81","0","0"
